EDGErank,EDrank,species,order,family,genus,RLcat,EDGEmed,EDGEiqr,EDmed,EDiqr,pextmed,pextiqr,TBLmn,isEDGEsp,isEDGEsp_frac,n_trees,match,mdd_sciName,extinct
1230,5643,Ctenomys_roigi,Rodentia,Ctenomyidae,Ctenomys,CR,0.48851755982184,0.302884092049138,0.514717574419364,0.316200494930495,0.970688884478537,0.0602754591519839,0.50064582097959,0,0.0,1000,direct,Ctenomys_roigi,0.0
1231,207,Perognathus_fasciatus,Rodentia,Heteromyidae,Perognathus,LC,0.488089045520039,0.286399885814741,9.79197028502005,2.13935133173711,0.0496739073429046,0.0273835114678311,9.953959997792,0,0.0,1000,direct,Perognathus_fasciatus,0.0
1232,183,Monodelphis_dimidiata,Didelphimorphia,Didelphidae,Monodelphis,LC,0.487996630474098,0.32878625251105,10.4089787393602,2.74288203470696,0.0497669716028913,0.0284146106052086,9.35379396780491,0,0.0,1000,direct,Monodelphis_dimidiata,0.0
1233,4596,Ammospermophilus_nelsoni,Rodentia,Sciuridae,Ammospermophilus,EN,0.486971673028747,0.866265104510634,0.946194370729487,1.62574923378498,0.503106106404127,0.274799109402455,1.76961564026239,0,0.292,1000,direct,Ammospermophilus_nelsoni,0.0
1234,210,Trinomys_albispinus,Rodentia,Echimyidae,Trinomys,LC,0.486837689212995,0.27856514083703,9.74791318069806,2.46908898590278,0.0503080750438202,0.0283967912888465,9.44584603724323,0,0.0,1000,direct,Trinomys_albispinus,0.0
1235,4372,Lepus_flavigularis,Lagomorpha,Leporidae,Lepus,EN,0.485965280591568,0.328577243688667,1.03045570258934,0.440190232381049,0.489698054250551,0.271555405855157,1.05020768602534,0,0.036,1000,direct,Lepus_flavigularis,0.0
1236,4512,Rhinolophus_willardi,Chiroptera,Rhinolophidae,Rhinolophus,EN,0.485367336300397,0.693328300103923,0.973665957062563,1.34701060245355,0.501569596728198,0.289642831721397,1.25980443289958,0,0.267,1000,direct,Rhinolophus_willardi,0.0
1237,211,Strigocuscus_pelengensis,Diprotodontia,Phalangeridae,Phalanger,LC,0.485364978339849,0.270967087366215,9.7255467235001,2.00567211399998,0.050331398635639,0.0282001731337796,9.762858420118,0,0.0,1000,synonym:MSW3,Phalanger_pelengensis,0.0
1238,1605,Thomomys_sheldoni,,,,DD,0.485217386345957,1.29575248689918,2.90798405971159,1.13950959599491,0.177380171543981,0.57083472118099,2.50328678398372,0,0.0,1000,unmatched,,
1239,203,Micropotamogale_ruwenzorii,Afrosoricida,Potamogalidae,Micropotamogale,LC,0.484257297019782,0.403993037765803,9.82948863908983,6.81380215941091,0.0503313871359961,0.0269330804031096,7.00073259101052,0,0.0,1000,direct,Micropotamogale_ruwenzorii,0.0
1240,4589,Peromyscus_melanurus,Rodentia,Cricetidae,Peromyscus,EN,0.483705571396057,0.800221732277942,0.948169114115365,1.61056043142688,0.488670182987714,0.287589889763851,0.947525179498242,0,0.308,1000,direct,Peromyscus_melanurus,0.0
1241,4574,Rhinolophus_rex,Chiroptera,Rhinolophidae,Rhinolophus,EN,0.482828259823743,0.336717439912919,0.955187636550429,0.50359595931929,0.499113628348124,0.288128302233633,0.943577329277098,0,0.021,1000,direct,Rhinolophus_rex,0.0
1242,2355,Hapalemur_occidentalis,Primates,Lemuridae,Hapalemur,VU,0.482621392684943,0.280601343376927,2.09508111526429,1.15426782590102,0.243543412026614,0.0781444240532484,0.73563127569154,1,0.633,1000,direct,Hapalemur_occidentalis,0.0
1243,1824,Chrotomys_sibuyanensis,Rodentia,Muridae,Chrotomys,DD,0.4821873880894,1.53954341554313,2.61809749440637,0.606260660434349,0.184513414993001,0.623774023064651,2.634581527806,0,0.0,1000,direct,Chrotomys_sibuyanensis,0.0
1244,1024,Pudu_puda,Artiodactyla,Cervidae,Pudu,NT,0.481349243103858,0.222407411238109,4.00779531324697,1.178917050349,0.122011674987029,0.0395985709431925,3.72685148888798,0,0.0,1000,direct,Pudu_puda,0.0
1245,2088,Aethomys_namaquensis,,,,DD,0.481010914903786,1.30811433803884,2.33978321950894,6.18693442367823,0.184347989215724,0.596050683041422,3.23160526359283,0,0.0,1000,unmatched,,
1246,229,Peropteryx_leucoptera,Chiroptera,Emballonuridae,Peropteryx,LC,0.480932126083674,0.276025964086326,9.38215518954978,2.23500528168213,0.0504459205630688,0.028250652100381,9.526004267267,0,0.0,1000,direct,Peropteryx_leucoptera,0.0
1247,2259,Monodelphis_unistriatus,,,,DD,0.480784693433242,1.23013709013962,2.16424916632438,2.96692785492286,0.19191815927489,0.685098879071134,2.85816542756028,0,0.0,1000,unmatched,,
1248,2421,Acerodon_mackloti,Chiroptera,Pteropodidae,Acerodon,VU,0.479753204201991,0.445173455653213,2.04180756618153,1.81853859341004,0.243451644007014,0.0796667818589114,1.50331925218042,1,0.605,1000,synonym:MSW3,Acerodon_macklotii,0.0
1249,1546,Tadarida_jobimena,,,,DD,0.479142194400545,1.21997435393656,2.99747083725035,2.05711373796465,0.181703501084761,0.614209134139734,2.70179226587367,0,0.0,1000,unmatched,,
1250,2464,Tapirus_kabomani,Perissodactyla,Tapiridae,Tapirus,VU,0.478731640260726,0.259087106702344,2.00560655647109,0.915713234020955,0.243918279101649,0.0778139356643361,0.6219212650164,1,0.662,1000,synonym:nominalName,Tapirus_terrestris,0.0
1251,4496,Pteropus_ualanus,Chiroptera,Pteropodidae,Pteropus,EN,0.478414797553385,0.623234808777758,0.981623264415853,1.08682186498849,0.49186204244088,0.289529002661656,0.9690496623112,0,0.224,1000,direct,Pteropus_ualanus,0.0
1252,194,Penthetor_lucasi,Chiroptera,Pteropodidae,Penthetor,LC,0.478329836138379,0.329756410297901,10.1502988237109,2.70207289030401,0.0505893809489346,0.0265615590365323,8.3442917830324,0,0.0,1000,synonym:MSW3,Penthetor_lucasii,0.0
1253,220,Murexia_habbema,Dasyuromorphia,Dasyuridae,Murexia,LC,0.4781631640461,0.260916370703479,9.50977099938946,1.95066134294825,0.0500830054473087,0.0277510832915307,9.489659929746,0,0.0,1000,direct,Murexia_habbema,0.0
1254,924,Rhinolophus_xinanzhongguoensis,Chiroptera,Rhinolophidae,Rhinolophus,NT,0.477717028186404,0.392286362761593,4.26815339800041,3.03341219442736,0.123125724462624,0.0430705404179081,3.37199725021551,0,0.0,1000,direct,Rhinolophus_xinanzhongguoensis,0.0
1255,4436,Rhinolophus_schnitzleri,Chiroptera,Rhinolophidae,Rhinolophus,EN,0.477348858616723,0.717213697962381,1.00497883174825,1.29906996496566,0.501569596728198,0.289449126604459,1.23722809247009,0,0.255,1000,synonym:nominalName,Rhinolophus_rex,0.0
1256,2148,Proechimys_hoplomyoides,Rodentia,Echimyidae,Proechimys,DD,0.477343867624659,1.12034850128059,2.27333894258119,4.70814514118167,0.174022630227271,0.569966868317704,2.8957535694887,0,0.0,1000,direct,Proechimys_hoplomyoides,0.0
1257,4468,Pteropus_melanopogon,Chiroptera,Pteropodidae,Pteropus,EN,0.477240250839765,0.596716180033556,0.996381429964286,1.07602593864967,0.493608574443862,0.289595557220984,0.97212024673947,0,0.222,1000,direct,Pteropus_melanopogon,0.0
1258,185,Desmodilliscus_braueri,Rodentia,Muridae,Desmodilliscus,LC,0.477127050846037,0.343492871877869,10.38790118283,3.3102862846915,0.0502609367960266,0.0272285901517802,8.39158914958444,0,0.0,1000,direct,Desmodilliscus_braueri,0.0
1259,984,Hipposideros_jonesi,Chiroptera,Hipposideridae,Hipposideros,NT,0.476584925796604,0.367724914092561,4.11181455627073,2.90520232863636,0.12302428277521,0.0438385862612747,2.84601178598105,0,0.0,1000,direct,Hipposideros_jonesi,0.0
1260,4505,Cercopithecus_sclateri,Primates,Cercopithecidae,Cercopithecus,EN,0.475857434443116,0.582056135572459,0.978249226028734,1.11487279859786,0.490481686609364,0.287873681846916,1.09983466583667,0,0.225,1000,direct,Cercopithecus_sclateri,0.0
1261,2425,Myomimus_roachi,Rodentia,Gliridae,Myomimus,VU,0.475486573189797,0.749868632947961,2.03986272039,2.75180348176448,0.244075979836707,0.0750848777013778,1.76944132987147,1,0.55,1000,direct,Myomimus_roachi,0.0
1262,227,Congosorex_verheyeni,Eulipotyphla,Soricidae,Congosorex,LC,0.474843268253672,0.636111660537291,9.39318077236203,13.7448250751436,0.0512013917826708,0.0285557370935533,3.75226843260763,0,0.0,1000,direct,Congosorex_verheyeni,0.0
1263,2449,Panthera_uncia,Carnivora,Felidae,Panthera,VU,0.474733879546904,0.180207206621537,2.01781227374044,0.564030415949785,0.243797969589155,0.0773280609394918,2.013628213781,1,0.747,1000,direct,Panthera_uncia,0.0
1264,4585,Aotus_miconax,Primates,Aotidae,Aotus,EN,0.474036188140599,0.71912475698192,0.950598223707243,1.36028704303665,0.49254840962543,0.289564596857985,1.33186965152695,0,0.277,1000,direct,Aotus_miconax,0.0
1265,4645,Rhinolophus_guineensis,Chiroptera,Rhinolophidae,Rhinolophus,EN,0.473063499317728,0.691717529650432,0.928889500502731,1.30348318429165,0.499113628348124,0.28773496486711,1.26152892283457,0,0.26,1000,direct,Rhinolophus_guineensis,0.0
1266,1032,Myotis_flavus,Chiroptera,Vespertilionidae,Myotis,NT,0.472390668385685,0.25888893814705,3.98992117309213,1.78837842593199,0.121589229947216,0.0425695370264859,3.56007254970213,0,0.0,1000,synonym:nominalName,Myotis_formosus,0.0
1267,1795,Equus_caballus,Perissodactyla,Equidae,Equus,NE,0.471750037429208,1.18386759665148,2.64892524440306,1.48702956115249,0.169079260384171,0.49919799360868,0.73833005910379,0,0.0,1000,direct,Equus_caballus,0.0
1268,4554,Pteropus_rennelli,Chiroptera,Pteropodidae,Pteropus,EN,0.471727310138242,0.636368630788952,0.961057575968897,1.17535592291169,0.496921535740819,0.291903778694287,0.972636710156984,0,0.228,1000,direct,Pteropus_rennelli,0.0
1269,161,Micromys_minutus,Rodentia,Muridae,Micromys,LC,0.471585208489135,0.650925663516817,11.0526242212688,12.1203932677596,0.0502586514349665,0.0263618955381521,8.51103636837669,0,0.0,1000,direct,Micromys_minutus,0.0
1270,1030,Leporillus_conditor,Rodentia,Muridae,Leporillus,NT,0.471469535146954,0.231320890663897,3.99578682138767,1.09758841744476,0.123740910057124,0.0428944961546412,1.24157137204767,0,0.0,1000,direct,Leporillus_conditor,0.0
1271,182,Pachyuromys_duprasi,Rodentia,Muridae,Pachyuromys,LC,0.471216015310717,0.315935941074837,10.4295426053315,3.63660884672911,0.0503080750438202,0.0272285901517802,8.27803178106063,0,0.0,1000,direct,Pachyuromys_duprasi,0.0
1272,4721,Habromys_delicatulus,Rodentia,Cricetidae,Habromys,EN,0.470932961367817,0.86821488814457,0.908753494608191,1.71653498587296,0.486120002136562,0.281248681732042,0.250114092871779,0,0.298,1000,direct,Habromys_delicatulus,0.0
1273,4583,Lophuromys_pseudosikapusi,Rodentia,Muridae,Lophuromys,EN,0.470461003701743,0.781455695713366,0.951201584330803,1.46375172076037,0.496807867947347,0.289328853575932,1.25904898831704,0,0.276,1000,direct,Lophuromys_pseudosikapusi,0.0
1274,1000,Kerivoula_krauensis,Chiroptera,Vespertilionidae,Kerivoula,NT,0.470395212592328,0.464178219829118,4.07734234255041,3.71692228644732,0.121859007990557,0.0413675142569309,3.4066283352798,0,0.0,1000,direct,Kerivoula_krauensis,0.0
1275,228,Peroryctes_raffrayana,Peramelemorphia,Peramelidae,Peroryctes,LC,0.470376556411439,0.276657184798169,9.38692940322524,2.68267333664204,0.0493194341090424,0.0278442342512527,5.486687613583,0,0.0,1000,synonym:MSW3,Peroryctes_raffrayanus,0.0
1276,4550,Cephalophus_spadix,Artiodactyla,Bovidae,Cephalophus,EN,0.47022658294173,0.289676989066006,0.963042833410875,0.416993685391184,0.494694578125788,0.274391330993004,0.7718659521657,0,0.009,1000,direct,Cephalophus_spadix,0.0
1277,4615,Miniopterus_robustior,Chiroptera,Miniopteridae,Miniopterus,EN,0.469634365765144,0.655174318147157,0.938882829140234,1.19775947142726,0.503271855235629,0.273473911332513,1.23589505253174,0,0.236,1000,direct,Miniopterus_robustior,0.0
1278,1503,Oecomys_cleberi,Rodentia,Cricetidae,Oecomys,DD,0.469416140291062,1.35761975632231,3.06780180689206,0.936409108951519,0.17979707063857,0.668564034728031,2.69836650502903,0,0.0,1000,direct,Oecomys_cleberi,0.0
1279,5666,Sousa_teuszii,Artiodactyla,Delphinidae,Sousa,CR,0.469313937899745,0.405517991436274,0.494386556918687,0.424034178686724,0.971022851990672,0.0595316006824943,0.4574708373733,0,0.0,1000,direct,Sousa_teuszii,0.0
1280,223,Nannosciurus_melanotis,Rodentia,Sciuridae,Nannosciurus,LC,0.469264167667334,0.297840760233477,9.45467335017631,2.92329545279643,0.0508229847927231,0.0276541204863857,8.6761487374124,0,0.0,1000,direct,Nannosciurus_melanotis,0.0
1281,1677,Vampyressa_pusilla,Chiroptera,Phyllostomidae,Vampyressa,DD,0.468666971488312,1.36196167845064,2.80469029618931,0.967239153226686,0.17465091641944,0.582496426462962,2.63114568403751,0,0.0,1000,direct,Vampyressa_pusilla,0.0
1282,226,Chrotopterus_auritus,Chiroptera,Phyllostomidae,Chrotopterus,LC,0.468526046793584,0.27182902421317,9.40976574962543,2.48612679587763,0.0504841535133371,0.0284753157526199,8.49066487309493,0,0.0,1000,direct,Chrotopterus_auritus,0.0
1283,2560,Hippidion_saldiasi,,,,DD,0.468264312765383,1.15528344338211,1.93575893097319,4.74233810201655,0.17041261974261,0.520498664674339,0.26743545588194,0,0.0,1000,unmatched,,
1284,2089,Camelus_bactrianus,Artiodactyla,Camelidae,Camelus,NE,0.467746909510065,1.15107585665463,2.33968471546381,1.53519306237339,0.168560701239223,0.491920054230082,0.7559246259778,0,0.0,1000,direct,Camelus_bactrianus,0.0
1285,2470,Mesocricetus_newtoni,Rodentia,Cricetidae,Mesocricetus,VU,0.467499314337941,0.182428742694961,2.00291468213021,0.557685813821571,0.238171607880058,0.0771791647435413,1.8532459239331,1,0.74,1000,direct,Mesocricetus_newtoni,0.0
1286,2494,Maxomys_pagensis,Rodentia,Muridae,Crunomys,VU,0.466218299681496,0.274500542134554,1.98116792221512,1.02087117604019,0.243998201655459,0.0779016004154492,1.34014622631253,1,0.619,1000,synonym:MSW3,Crunomys_pagensis,0.0
1287,2566,Hippidion_principale,,,,DD,0.465574744090131,1.14866835448021,1.9290242924727,4.49270459393897,0.170201363200541,0.510579231575641,0.26743545588194,0,0.0,1000,unmatched,,
1288,233,Aepyprymnus_rufescens,Diprotodontia,Potoroidae,Aepyprymnus,LC,0.465260551873524,0.258663770861198,9.29681644133576,2.00305967438125,0.0494385318249323,0.0274174357979584,5.02734128215785,0,0.0,1000,direct,Aepyprymnus_rufescens,0.0
1289,2462,Myosorex_sclateri,Eulipotyphla,Soricidae,Myosorex,VU,0.464573937930356,0.276407230636928,2.00669162513612,1.06782425890986,0.238481760883011,0.0780588824987448,1.67875300232028,1,0.628,1000,direct,Myosorex_sclateri,0.0
1290,4547,Myotis_lucifugus,Chiroptera,Vespertilionidae,Myotis,EN,0.464346309439721,0.32684324531349,0.963347685804633,0.524064538441213,0.489592049924455,0.285689545870242,0.95921339154573,0,0.031,1000,direct,Myotis_lucifugus,0.0
1291,2002,Soricomys_leonardcoi,,,,DD,0.464237051607053,1.40744514861557,2.42683409222703,0.535596178183619,0.1847344135563,0.623583843915812,2.47803903362,0,0.0,1000,unmatched,,
1292,2531,Tapirus_terrestris,Perissodactyla,Tapiridae,Tapirus,VU,0.464206216817243,0.255067831604847,1.95062302425829,0.997473134708823,0.243797969589155,0.0777672524317799,0.47708977452384,1,0.611,1000,direct,Tapirus_terrestris,0.0
1293,1980,Lagidium_peruanum,Rodentia,Chinchillidae,Lagidium,NE,0.464062774791309,1.22228625791002,2.45421235348286,0.926228904207449,0.181621884245912,0.572511835179632,2.4760961981021,0,0.0,1000,direct,Lagidium_peruanum,0.0
1294,200,Caenolestes_fuliginosus,Paucituberculata,Caenolestidae,Caenolestes,LC,0.463458314131557,0.305423141545818,10.0209109116659,4.20407451251649,0.0492708255079717,0.0274271717167875,8.8569493948283,0,0.0,1000,direct,Caenolestes_fuliginosus,0.0
1295,236,Ningaui_ridei,Dasyuromorphia,Dasyuridae,Ningaui,LC,0.462401663964267,0.267954380430438,9.23064301815646,2.16009601169524,0.0499199312169715,0.0277879284113966,9.094315516226,0,0.0,1000,direct,Ningaui_ridei,0.0
1296,193,Chironax_melanocephalus,Chiroptera,Pteropodidae,Chironax,LC,0.462375708853281,0.321575407436842,10.2031660914906,2.59155626424157,0.0505506305021236,0.0264386716583265,8.35001581997114,0,0.0,1000,direct,Chironax_melanocephalus,0.0
1297,4590,Rhinolophus_paradoxolophus,Chiroptera,Rhinolophidae,Rhinolophus,EN,0.461003163231314,0.339169790036829,0.948005444413734,0.531748287106714,0.499113628348124,0.289341144971002,0.914400704255582,0,0.032,1000,synonym:nominalName,Rhinolophus_rex,0.0
1298,2515,Chiropotes_albinasus,Primates,Pitheciidae,Chiropotes,VU,0.46074562570694,0.232965905409413,1.96566355607525,0.824604780545772,0.24377404178549,0.076532273408404,1.68078404210232,1,0.64,1000,direct,Chiropotes_albinasus,0.0
1299,214,Elephantulus_rozeti,Macroscelidea,Macroscelididae,Petrosaltator,LC,0.460680628731316,0.374716098025761,9.62822726225419,5.87989047039609,0.0502476683472198,0.0270083319874435,8.66404547692038,0,0.0,1000,synonym:MSW3,Petrosaltator_rozeti,0.0
1300,5672,Melanomys_zunigae,Rodentia,Cricetidae,Melanomys,CR,0.460451397968198,0.624436552088187,0.481877535934205,0.655901462321786,0.969559868386247,0.0630348709573991,0.58371106054389,0,0.027,1000,direct,Melanomys_zunigae,0.0
1301,2545,Urocitellus_townsendii,Rodentia,Sciuridae,Urocitellus,VU,0.460288794743144,0.195388566012441,1.94357478896928,0.668850239317857,0.245443717932981,0.0759129335418721,1.9366346518693,1,0.697,1000,direct,Urocitellus_townsendii,0.0
1302,4659,Pseudomys_shortridgei,Rodentia,Muridae,Pseudomys,EN,0.459972021607534,0.703708913777485,0.925817294995639,1.35779817000886,0.500246720035104,0.29028919515155,1.12627517768796,0,0.248,1000,direct,Pseudomys_shortridgei,0.0
1303,4598,Pteropus_loochoensis,Chiroptera,Pteropodidae,Pteropus,EN,0.459370052857318,0.609525363787678,0.945743104488749,1.06409180015728,0.497076692493722,0.292299538190207,0.95818844956882,0,0.212,1000,synonym:nominalName,Pteropus_mariannus,0.0
1304,2416,Steatomys_jacksoni,Rodentia,Nesomyidae,Steatomys,DD,0.459336314652412,1.16146230677991,2.04632451810029,3.77991805397926,0.182049713057435,0.656835544509204,3.30165442099913,0,0.0,1000,direct,Steatomys_jacksoni,0.0
1305,1559,Mus_callewaerti,Rodentia,Muridae,Mus,DD,0.459246349509783,1.13768037530231,2.97836226616365,1.54264468143384,0.184513414993001,0.58222539455927,2.56550753903927,0,0.0,1000,direct,Mus_callewaerti,0.0
1306,2579,Sminthopsis_butleri,Dasyuromorphia,Dasyuridae,Sminthopsis,VU,0.458473393026882,0.210946421020484,1.9193935962839,0.696570237433939,0.24164509364401,0.0780457075818998,0.70348264836665,1,0.639,1000,direct,Sminthopsis_butleri,0.0
1307,224,Chaetodipus_formosus,Rodentia,Heteromyidae,Chaetodipus,LC,0.458268733993603,0.276024355770011,9.4545729225171,2.45707872378454,0.0496739073429046,0.0270393742490906,9.15345418727992,0,0.0,1000,direct,Chaetodipus_formosus,0.0
1308,2563,Chlorotalpa_duthieae,Afrosoricida,Chrysochloridae,Chlorotalpa,VU,0.457731924576681,0.38645546285764,1.92989262625965,1.52733196259321,0.237335060129336,0.0786020667438252,1.84408551086336,1,0.566,1000,direct,Chlorotalpa_duthieae,0.0
1309,235,Ningaui_timealeyi,Dasyuromorphia,Dasyuridae,Ningaui,LC,0.457708822372847,0.258663936151197,9.23897299649038,2.1115633494042,0.0499199312169715,0.0276888977638329,9.094315516226,0,0.0,1000,direct,Ningaui_timealeyi,0.0
1310,1847,Plecotus_balensis,Chiroptera,Vespertilionidae,Plecotus,DD,0.457568278439274,1.29733441998105,2.59764342645076,1.54112788961828,0.176938095184123,0.623569590516639,2.16510890679339,0,0.0,1000,direct,Plecotus_balensis,0.0
1311,239,Dasykaluta_rosamondae,Dasyuromorphia,Dasyuridae,Dasykaluta,LC,0.457470373001532,0.259835625703531,9.18279750613726,1.9805840365843,0.0499199312169715,0.0276445449083152,9.238720428183,0,0.0,1000,direct,Dasykaluta_rosamondae,0.0
1312,2537,Rhinolophus_mehelyi,Chiroptera,Rhinolophidae,Rhinolophus,VU,0.457061422098025,0.264648714550923,1.94750134932568,0.926180300155231,0.247318922776503,0.0776850329353721,1.53556777456622,1,0.609,1000,direct,Rhinolophus_mehelyi,0.0
1313,2572,Neofelis_diardi,Carnivora,Felidae,Neofelis,VU,0.457056971047634,0.207483744695193,1.92397002099313,0.698291915346192,0.243797969589155,0.0773929318877135,1.292313660926,1,0.636,1000,direct,Neofelis_diardi,0.0
1314,2520,Maxomys_rajah,Rodentia,Muridae,Crunomys,VU,0.456796599071107,0.285994344354406,1.96102758039454,1.01686108999569,0.244141106943734,0.0778614653889753,1.33677122963689,1,0.619,1000,synonym:MSW3,Crunomys_rajah,0.0
1315,2164,Heliosciurus_undulatus,Rodentia,Sciuridae,Heliosciurus,DD,0.456154816657848,1.08697284785016,2.25821739901372,4.21751169892937,0.183744619005032,0.574989477278725,3.04892648652883,0,0.0,1000,direct,Heliosciurus_undulatus,0.0
