tree,PD,ePDloss
762,29606.1958628593,3056.60730980175
763,29793.1441221492,3137.48568557662
764,30493.9913666134,3193.47022525687
765,30113.843331453,3102.33629720528
766,31152.4269781348,3130.58989277573
767,31425.6070586243,3119.18513285652
768,31246.0801568326,3164.24445262471
769,31506.6326990352,3104.47805196597
770,31819.2167111039,3305.55928532076
771,31500.7916452505,3187.4277234624
772,30550.2164941199,3038.02431072976
773,31296.7102073843,2991.97932858555
774,31200.3591888658,3099.54899227746
775,30722.5925181266,3007.1877392488
776,30300.646468598,3066.84770208368
777,29564.4786339591,2996.9297500426
778,30048.9037139948,3031.4336369895
779,29604.9586950703,3017.87939987898
780,30985.6041806418,3144.98236102429
781,30140.7345880132,3025.7480089103
782,30368.404229725,3036.98882445486
783,30047.590962026,3119.85985795375
784,30663.0187087063,3028.08860478454
785,30428.8103413271,3067.73426280086
786,30515.0408471691,3243.97930641492
787,30484.6262160631,3165.31546020543
788,30495.6414240068,3202.88961837969
789,30556.6989974867,3085.86416517327
790,30673.2457573766,3152.43991284384
791,30143.2478037544,3077.10132734176
792,30186.9022585844,3172.77903209016
793,29847.3333567737,3072.74048631736
794,29865.9504826487,3046.96184929301
795,30280.3400038364,3074.05566196352
796,29849.2165855698,2927.93619775956
797,29729.2443249484,3141.2029331478
798,30141.9267347088,3036.09128158444
799,29723.8855150037,2965.09581735114
800,29768.0890502267,3001.52530419739
801,29408.1919296295,2901.88717511115
802,29541.8117504029,3014.5791709885
803,29820.0687275094,3095.48231651061
804,30735.7730211565,3185.52332001197
805,31085.839276954,3203.49553634829
806,30356.3703343653,3119.21618699995
807,30858.6933717185,3303.8798232641
808,31054.4034589454,3167.30771273076
809,31741.293796035,3263.95661865873
810,31123.4599081003,3201.90566917418
811,31239.9775433484,3216.98305621096
812,31157.2069276467,3108.77533670958
813,31643.8033684411,3354.32342771461
814,31338.6255450801,3281.33400002817
815,29263.037336849,2977.00239653573
816,29552.7964890164,2921.94535877123
817,31133.7312186441,3189.99413333171
818,29273.4847839238,2855.40112531448
819,30416.0969486112,3038.90076511889
820,29501.927309631,2904.67147358212
821,31113.3698126654,3114.47692345458
822,31266.7674305962,3129.3487694107
823,29909.6039607715,2970.12580099381
824,29896.1183492284,3090.97519917152
825,30395.5434516475,3163.25741053777
826,29882.8901055895,3069.1268001411
827,30036.9540818895,3059.75569925887
828,30612.8242934162,3094.64612841587
829,30739.1621636271,3154.55879487547
830,30892.5763339253,3236.8184158505
831,31006.1411457826,3199.33116974721
832,30955.1799752902,3180.02963653419
833,28848.2531024934,2926.83028058498
834,28878.4495677181,2842.20721489789
835,30233.0347429925,3035.91395804413
836,30115.1416095452,2930.73240685941
837,30607.2988517914,3176.11702714645
838,30302.7654632629,3122.03703484065
839,29712.6749984168,3001.62615835503
840,29720.8284493518,3041.84019175331
841,29408.623061974,2894.33218325446
842,29505.046945802,3031.42384404878
843,32812.1614481872,3362.97277041141
844,29091.1326698034,2900.27263436671
845,29025.5297437275,2993.48548186642
846,28544.6563037168,2880.35280464939
847,28869.3789347954,2957.12777825667
848,29533.2579917941,3043.9769810142
849,32884.582400996,3310.65837691519
850,29242.3041404972,2942.15693316855
851,29305.4243821705,2863.55007908993
852,32993.5607754494,3256.89027637115
853,32753.6051380931,3215.68708847447
854,32651.6138446436,3261.89226561463
855,32888.5440699472,3259.83403395387
856,28661.8041208934,2926.12988712041
857,32621.4665183929,3345.23554127988
858,32927.5828180245,3329.63047886475
859,27839.7968223114,2816.74021265176
860,27535.2768838742,2796.44651627231
861,27756.4108017846,2767.7803951256
862,27799.9820124393,2927.74551500443
863,28004.5678371256,2869.08999913749
864,28102.9652313587,2847.5009639587
865,27832.0496740635,2792.80120228709
866,28286.8760884545,2830.37386308192
867,32763.7862375229,3245.3003254104
868,32451.8735228179,3261.67591175491
869,28755.4308748714,2893.98237026381
870,28838.774592627,2972.69726816321
871,28580.1419194466,2769.36436783376
872,32394.1792557428,3203.62015185082
873,29535.6534432731,3022.26779869901
874,29326.2167183292,2929.11918591487
875,31542.8405532989,3215.27625760373
876,31688.1163124315,3177.47364862123
877,32012.0718750946,3279.46662645004
878,31705.4176106434,3231.89337711629
879,31734.6182589895,3233.14145425933
880,32016.8845207712,3262.10358710323
881,32145.9228827881,3216.09894749103
882,31369.502622475,3065.87356949261
883,31276.7659456225,3292.63079739427
884,31552.9392382948,3191.39006843039
885,31227.9916147912,3173.30843340651
886,31063.3567065952,3191.74754900641
887,29988.1568783217,3019.36846491946
888,29855.7987694854,3020.66573846972
889,30040.8977378967,3041.01195514859
890,29842.8771413698,3011.05490396109
891,30901.7258180302,3156.62283391413
892,30621.7161110807,3048.89649109247
893,31121.0255775078,3289.77852257106
894,30078.8206787711,3218.97709773924
895,31013.0481344574,3199.58013916673
896,29868.8172000863,2967.87416384523
897,29824.8820130686,2944.37739315405
898,29866.7268673735,3030.09092523414
899,29363.080600318,2991.39177292647
900,29222.9697264504,2934.27680373221
901,30358.1497610975,3034.221332071
902,29500.0378088633,2925.95186941307
903,29766.7614836614,3012.60504425076
904,28995.6394888391,2942.72284372336
905,29766.8446868197,2908.47297313473
906,28590.5247485561,2890.02614431702
907,29492.1147286015,2989.28773342288
908,29310.7670518826,3021.68093420664
909,28707.293901719,2859.25347767781
910,29092.143602785,2982.20662283132
911,29275.7373074324,2876.62808003401
912,29007.9888682979,2962.45847009148
913,28749.3903153475,2895.50513271995
914,28735.2467401422,2826.44657044202
915,28921.597016682,2884.6282780368
916,28756.4527681659,2887.3743512461
917,28964.3816216566,2885.21650727977
918,29035.3911323246,2899.04908183225
919,29727.0247835489,3001.39202877654
920,29516.1814863107,3003.08957423971
921,30023.1980102328,3063.99539970726
922,30403.3106596334,3138.67712337691
923,29791.5801085642,2962.69861510152
924,29427.6100738139,2935.41634417034
925,29465.4757952782,2967.90738403102
926,29464.8677697849,2971.04926309575
927,29960.0253299939,3040.21551797682
928,29738.837981658,2995.00546408654
929,30374.7597330566,3037.87184549857
930,30474.4408935453,3025.02096301327
931,30037.4200950225,2968.14025414757
932,30653.6681832693,3199.01438748625
933,30337.9258451118,3155.69339505571
934,29748.188750999,3000.03857468017
935,29809.7289482377,2993.41306792448
936,29918.8008441252,2999.63843994939
937,29810.4102637729,3058.9571837099
938,29627.5815858618,3104.15453124275
939,28892.9345340084,2957.34049305511
940,28705.0075038137,2995.17960517517
941,28721.3415050863,2798.93100260416
942,29229.8543911667,3013.8043575494
943,29450.2553896573,3058.83102009392
944,29207.8745613617,2968.25442997422
945,29098.1467337271,2951.68478426185
946,29352.0802396883,2891.61405007214
947,28913.944510128,2869.52267606828
948,28706.5235313009,2874.8209741645
949,28901.6155140176,2958.33920096011
950,29456.3382719726,2955.38708404561
951,29155.080623467,2878.39488153381
952,28667.1511179346,2904.96981336191
953,28596.949836231,2899.92869306798
954,28887.6081745302,2940.90034197959
955,29338.4596487972,2975.21212971685
956,29849.0180210213,3021.23674404919
957,29097.3445162585,2994.17287174251
958,29434.5340685597,2960.39339271167
959,28455.381298675,2792.22204568821
960,30154.985641613,2976.00948398566
961,30405.4406369478,3057.58442754913
962,28706.0536462792,2819.08747791159
963,30289.7913733196,2992.16719583509
964,28491.2597928617,2755.2153833771
965,28172.5267076812,2882.01336488186
966,30554.6102847642,3051.65831397592
967,29736.5392509908,2948.46731963912
968,29768.4731682754,3000.84520827116
969,28277.6601565096,2874.65906963318
970,30103.0076431809,3055.97195859396
971,30235.4887777635,3127.81655342834
972,29770.4569237786,3068.05469651996
973,30122.7342348136,3102.01059175092
974,30026.4287015765,3106.86224807195
975,29930.3154925587,2978.83682111229
976,28468.3607275491,2827.89099776217
977,28732.8462315795,2899.37569478462
978,29548.8013534462,2929.48141533741
979,29049.1347892874,3004.78182835922
980,28646.5205996197,2871.99012282729
981,31238.1700692777,3123.66780209379
982,28533.3758228213,2810.00501489153
983,29636.0921779737,3058.86476956824
984,28234.2003169952,2840.56813920661
985,28106.7543297874,2750.23859785998
986,28659.3360309188,2963.38146968275
987,29139.7021455689,2933.42851390954
988,29062.4735175171,3000.88517462943
989,28487.9690516718,2936.02629263351
990,31092.8224517632,3203.49947310938
991,31201.9601965024,3130.96872896105
992,31415.4187784308,3191.41818296271
993,30940.7995354844,3201.12841080164
994,30111.3612094555,3108.68559163869
995,29956.9347244043,2909.32602070656
996,30173.473457035,3080.13009889122
997,30397.366489621,3146.8420258677
998,30199.4882519067,3015.62117333279
999,29412.1523190539,3018.58206455064
1000,29611.9482190487,2997.39975351594
